id_arbol,direccion,tipo_vereda,lado_vereda,especie,tipo_tendido,distancia_entre_ar,distancia_al_muro,activo,lng,lat
4066,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855497251797,-27.473570051245
4067,Plaza 25 de Mayo,Plaza,Par,Palmera,Subterraneo,5.0,70.0,True,-58.83962489234,-27.463539507475
4068,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855606116494,-27.473521423175
4069,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556039482139,-27.473553245995
4070,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855614457719,-27.473630116489
4071,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556178688779,-27.4736714644689
4072,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556187280419,-27.473721816358
4073,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556179211759,-27.473756287217
4074,Plaza 25 de Mayo,Plaza,Par,Palmera,Subterraneo,5.0,70.0,True,-58.8396331873579,-27.4635610870309
4075,Plaza 25 de Mayo,Plaza,Par,Palmera,Subterraneo,5.0,70.0,True,-58.839651432978,-27.463586193621
4076,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855624111738,-27.4737846716009
4077,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8514692367839,-27.4740189208569
4078,Plaza 25 de Mayo,Plaza,Par,Palmera,Alta tensión (Con Protección),5.0,70.0,True,-58.8396568895599,-27.463674646394
4079,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8556278481259,-27.473790718865
4080,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8512516435869,-27.474092276057
4081,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Subterraneo,15.0,70.0,True,-58.839799761626,-27.4635076127209
4082,0,Plaza,Impar,Tipa,Alta tensión (Con Protección),0.0,0.0,True,-58.852220544498,-27.474374376427
4083,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Subterraneo,10.0,70.0,True,-58.839913678883,-27.4636149579819
4084,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855625576169,-27.4738570942589
4085,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855603501083,-27.474111575887
4086,Cuba 3420,Chica,Par,Fresno,Preensamblado,10.0,1.0,True,-58.785818945008,-27.5053340963429
4087,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556073434079,-27.4741637516479
4088,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852501517784,-27.474681204806
4089,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852439515531,-27.474697573209
4090,0,Plaza,Impar,Tipa,Ninguno,0.0,0.0,True,-58.833362882418,-27.472261713866
4091,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852390134934,-27.4747041863569
4092,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,15.0,50.0,True,-58.840075096676,-27.463737520308
4093,0,Plaza,Impar,Ceibo,Ninguno,0.0,0.0,True,-58.833393282624,-27.472277801566
4094,Plaza 25 de Mayo,Plaza,Par,Tipa,Alta tensión (Con Protección),8.0,50.0,True,-58.8401171105509,-27.46361734613
4095,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8523413322409,-27.47470044301
4096,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,5.0,50.0,True,-58.8400935454109,-27.463472255148
4097,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8522900924579,-27.474695319428
4098,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,50.0,True,-58.840103498699,-27.4633685032999
4099,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.8334000903889,-27.472252843623
4100,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852234945068,-27.474689124489
4101,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,50.0,True,-58.8400806761189,-27.4636396490539
4102,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852178124719,-27.4746824508529
4103,0,Plaza,Impar,Tipa,Ninguno,0.0,0.0,True,-58.833374718598,-27.4722314672679
4104,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8521179191359,-27.474643721919
4105,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.8334168104159,-27.4722210090439
4106,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Alta tensión (Con Protección),8.0,70.0,True,-58.840059329963,-27.4636218708709
4107,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8520654439659,-27.474593485187
4108,0,Plaza,Impar,Tipa,Ninguno,0.0,0.0,True,-58.832974119969,-27.471874242727
4109,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852002350738,-27.4745382826789
4110,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8519365972169,-27.4744808434099
4111,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.832889456475,-27.471793559011
4112,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.851888755106,-27.4743803269179
4113,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855348374976,-27.473735102649
4114,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.851921096695,-27.4742428182739
4115,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.832964319832,-27.471757974658
4116,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.851980648809,-27.474119393504
4117,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8520748799359,-27.474073329446
4118,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8553276166149,-27.473594359934
4119,0,Plaza,Impar,Pino,Ninguno,0.0,0.0,True,-58.8330000040389,-27.471663447518
4120,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855137605759,-27.4737153055869
4121,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.8332608610299,-27.4714094003829
4122,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852185488501,-27.4739894770409
4123,0,Plaza,Impar,Palo Borracho,Ninguno,0.0,0.0,True,-58.8551054346759,-27.47365439889
4124,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852349439797,-27.473927635225
4125,0,Plaza,Impar,Jacarandá,Ninguno,0.0,0.0,True,-58.833286368352,-27.4713515693749
4126,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855132453167,-27.4735616992879
4127,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8524837958329,-27.473892163515
4128,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8548954849559,-27.473602441181
4129,0,Plaza,Impar,Tipa,Ninguno,0.0,0.0,True,-58.832868016802,-27.471889802669
4130,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.854649945401,-27.473626843611
4131,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8525843560479,-27.4738800795
4132,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8328583746369,-27.471927279883
4133,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8527221564019,-27.4738557514169
4134,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.83288683439,-27.471932955086
4135,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.854477195382,-27.4737395932389
4136,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852796114345,-27.473829720455
4137,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8545503823689,-27.473760026278
4138,0,Plaza,Impar,Falso paraiso,Ninguno,0.0,0.0,True,-58.832880712153,-27.471940226463
4139,0,Plaza,Impar,Jacarandá,Ninguno,0.0,0.0,True,-58.85465729615,-27.473784069621
4140,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556367744439,-27.4740643545769
4141,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8545643007529,-27.4737462113779
4142,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8528090910189,-27.47389368254
4143,0,Grande,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855634396954,-27.4740830608159
4144,0,Plaza,Impar,Palta,Alta tensión (Con Protección),0.0,0.0,True,-58.852765941123,-27.473958105318
4145,0,Grande,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855609907667,-27.4742243199759
4146,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8547281419339,-27.4737315348439
4147,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.854870407087,-27.4738016585429
4148,0,Grande,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855610562561,-27.474289211529
4149,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.852740846117,-27.473986535794
4150,0,Plaza,Impar,Palo Borracho,Ninguno,0.0,0.0,True,-58.854884720754,-27.473888906395
4151,0,Grande,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8556056945259,-27.4743832997349
4152,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.852704409756,-27.474042383787
4153,0,Grande,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855603163104,-27.4744581856469
4154,0,Plaza,Impar,Palo Borracho,Ninguno,0.0,0.0,True,-58.8549349974899,-27.473861265974
4155,0,Plaza,Impar,Ceibo,Ninguno,0.0,0.0,True,-58.8555211398189,-27.474500015854
4156,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8526263251529,-27.4741417755619
4157,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8549932873769,-27.4738442932319
4158,0,Plaza,Impar,Ceibo,Ninguno,0.0,0.0,True,-58.855517376723,-27.474559380094
4159,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.852595445043,-27.47419223515
4160,0,Plaza,Impar,Ambaí,Ninguno,0.0,0.0,True,-58.8550301760189,-27.4738393781629
4161,0,Plaza,Impar,Ceibo,Ninguno,0.0,0.0,True,-58.8553888333309,-27.474323672773
4162,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8550987356089,-27.4737940808389
4163,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8525624366089,-27.4742301875309
4164,0,Plaza,Impar,Chivato,Ninguno,0.0,0.0,True,-58.855367615566,-27.473980417657
4165,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.8555211647189,-27.474029431804
4166,0,Plaza,Impar,Ibirá Pitá,Ninguno,0.0,0.0,True,-58.855239640534,-27.4740701208129
4167,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.852899763342,-27.473930798906
4168,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8554937484359,-27.4736205680769
4169,0,Plaza,Impar,Palo Borracho,Ninguno,0.0,0.0,True,-58.855354204521,-27.474563445223
4170,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.852867432836,-27.473986091179
4171,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8555672595749,-27.473666376382
4172,0,Plaza,Impar,Palo Borracho,Ninguno,0.0,0.0,True,-58.85540308873,-27.474499612348
4173,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.8555408821859,-27.473581990262
4174,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855135195831,-27.474632791876
4175,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855429214026,-27.473575399223
4176,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.854970648632,-27.4746574432559
4177,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.852828469278,-27.474033543933
4178,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8546962943039,-27.474685114035
4179,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.855550743853,-27.473526982042
4180,0,Plaza,Impar,Lapacho rosado,Ninguno,0.0,0.0,True,-58.8544623192119,-27.474721093854
4181,0,Plaza,Impar,Palmera,Ninguno,0.0,0.0,True,-58.855396344931,-27.473562899305
4182,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8528008202859,-27.474070380909
4183,Suiza 3135,Chica,Impar,Sin identificar,Preensamblado,2.0,2.0,True,-58.811889364356,-27.4757935902859
4184,Gelabert 459,Chica,Impar,Sin identificar,Preensamblado,10.0,1.0,True,-58.823255621332,-27.4637863827429
4185,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8527612797639,-27.4741086991719
4186,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Subterraneo,10.0,70.0,True,-58.8399023081439,-27.4635548926789
4187,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8527033219949,-27.474177027414
4188,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.852623652391,-27.4742587222329
4189,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Subterraneo,5.0,70.0,True,-58.840027913996,-27.4635830018809
4190,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Subterraneo,5.0,70.0,True,-58.840015388798,-27.46355849819
4191,Plaza 25 de Mayo,Plaza,Par,Palmera,Subterraneo,5.0,70.0,True,-58.840002057118,-27.4635352868419
4192,Plaza 25 de Mayo,Plaza,Par,Lapacho rosado,Subterraneo,5.0,70.0,True,-58.8399780471389,-27.463501068281
4193,Plaza 25 de Mayo,Plaza,Par,Pino,Subterraneo,10.0,70.0,True,-58.840030478223,-27.463495750056
4194,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,10.0,70.0,True,-58.84002896319,-27.463463084577
4195,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,10.0,70.0,True,-58.840065138073,-27.463473462246
4196,Plaza 25 de Mayo,Plaza,Par,Jazmín magno,Subterraneo,8.0,70.0,True,-58.840087040115,-27.463537485762
4197,Plaza 25 de Mayo,Plaza,Par,Ficus,Subterraneo,8.0,70.0,True,-58.8401233921309,-27.4635422130129
4198,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.8525166836239,-27.474207610041
4199,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.8524470705689,-27.474208431945
4200,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.852381157806,-27.474197880148
4201,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.852333227883,-27.474180280866
4202,Plaza 25 de Mayo,Plaza,Par,Lapacho amarillo,Subterraneo,20.0,70.0,True,-58.839776786384,-27.4635850025149
4203,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.852267970312,-27.474180166197
4204,0,Plaza,Impar,Mango,Alta tensión (Con Protección),0.0,0.0,True,-58.852187495929,-27.474063180779
4205,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,50.0,True,-58.840004055283,-27.463786198842
4206,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,50.0,True,-58.839967330504,-27.46373923618
4207,Plaza 25 de Mayo,Grande,Par,Tipa,Subterraneo,8.0,40.0,True,-58.8399444131659,-27.4637882219109
4208,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,40.0,True,-58.8398891041319,-27.4637969151579
4209,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,70.0,True,-58.839795962011,-27.4638067825889
4210,0,Plaza,Impar,Lluvia de oro,Alta tensión (Con Protección),0.0,0.0,True,-58.853529453992,-27.474001017546
4211,Plaza 25 de Mayo,Plaza,Par,Tipa,Subterraneo,8.0,70.0,True,-58.839931216212,-27.463738691062
4212,0,Plaza,Impar,Pino,Alta tensión (Con Protección),0.0,0.0,True,-58.853529281702,-27.474060730885
4213,0,Plaza,Impar,Pino,Alta tensión (Con Protección),0.0,0.0,True,-58.8535765992609,-27.4739859972069
4214,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.853583665396,-27.474050527026
4215,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.853648236687,-27.474021992817
4216,0,Plaza,Impar,Pino,Alta tensión (Con Protección),0.0,0.0,True,-58.853578275544,-27.473914341236
4217,0,Plaza,Impar,Pino,Alta tensión (Con Protección),0.0,0.0,True,-58.853627001545,-27.4739617516679
4218,0,Plaza,Impar,Pino,Alta tensión (Con Protección),0.0,0.0,True,-58.8536752578109,-27.473837430004
4219,0,Plaza,Impar,Aguaribay,Alta tensión (Con Protección),0.0,0.0,True,-58.853692932792,-27.473723982469
4220,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8537720589939,-27.4736995615349
4221,0,Plaza,Impar,Pata de Buey,Alta tensión (Con Protección),0.0,0.0,True,-58.8539030574329,-27.4736766323229
4222,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.854025666623,-27.4736539990379
4223,0,Plaza,Impar,Pata de Buey,Alta tensión (Con Protección),0.0,0.0,True,-58.854117018076,-27.473640198575
4224,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.85442549217,-27.473603875996
4225,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8543572030069,-27.473634396198
4226,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.85424225466,-27.473634409605
4227,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.854264867063,-27.473680121766
4228,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.8542722777269,-27.4737305793319
4229,0,Plaza,Impar,Naranjo agrio,Alta tensión (Con Protección),0.0,0.0,True,-58.854248229229,-27.474479596373
4230,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8545678092789,-27.4738672317229
4231,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8546034646659,-27.473873568695
4232,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8546409313569,-27.4738700429509
4233,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8546732745009,-27.473856689742
4234,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8546886096199,-27.4738786340729
4235,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.854708330811,-27.4738719124779
4236,0,Plaza,Impar,Palmera,Alta tensión (Con Protección),0.0,0.0,True,-58.8547116623719,-27.473944672048
4237,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8547188877459,-27.4738866424829
4238,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8547343004279,-27.4738931501849
4239,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8547371764029,-27.473907909051
4240,0,Plaza,Impar,Guayaba,Alta tensión (Con Protección),0.0,0.0,True,-58.854701086896,-27.4739713303529
4241,0,Plaza,Impar,Guayaba,Alta tensión (Con Protección),0.0,0.0,True,-58.854685574503,-27.4739530119069
4242,0,Plaza,Impar,Guayaba,Alta tensión (Con Protección),0.0,0.0,True,-58.854659235625,-27.473958565859
4243,0,Plaza,Impar,Guayaba,Alta tensión (Con Protección),0.0,0.0,True,-58.8546489635409,-27.473936413897
4244,0,Plaza,Impar,Guayaba,Alta tensión (Con Protección),0.0,0.0,True,-58.8546715628939,-27.4739248246349
4245,0,Plaza,Impar,Guayaba,Alta tensión (Con Protección),0.0,0.0,True,-58.854668300999,-27.4739782850009
4246,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.8545604308719,-27.473936377087
4247,0,Plaza,Impar,Chivato,Alta tensión (Con Protección),0.0,0.0,True,-58.8545304468079,-27.4740734274179
4248,0,Plaza,Impar,Chivato,Alta tensión (Con Protección),0.0,0.0,True,-58.85454207329,-27.474196304875
4249,0,Plaza,Impar,Aguaribay,Alta tensión (Con Protección),0.0,0.0,True,-58.854567539789,-27.4742788780489
4250,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.8546681469429,-27.4742561235229
4251,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.85472696845,-27.4742362460319
4252,0,Plaza,Impar,Palo Borracho,Alta tensión (Con Protección),0.0,0.0,True,-58.854797683933,-27.474207843114
4253,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.854884626424,-27.4743047726359
4254,0,Plaza,Impar,Ibirá Pitá,Alta tensión (Con Protección),0.0,0.0,True,-58.854744867299,-27.474354927741
4255,0,Plaza,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,0.0,True,-58.854598809594,-27.4743771449029
4256,El trebol y gascon mz C sec 26 casa 16,Chica,Par,Paraíso,Ninguno,3.0,2.0,True,-58.796080803552,-27.4862829391789
4257,270 viv. Sector 26 mz C casa 15,Chica,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.796237738007,-27.4862306618929
4258,Horacio quijano 2138,Chica,Par,Thevetia,Ninguno,3.0,2.0,True,-58.840137329465,-27.498746184468
4259,Av. 3 de abril 225,Grande,Impar,Tipa,Preensamblado,5.0,3.0,True,-58.849497550937,-27.4738751535299
4260,Bolívar  1064,Mediana,Par,Palmera,Preensamblado,1.0,2.0,True,-58.837284553685,-27.4707915897109
4261,La pampa 1500,Grande,Par,Pata de Buey,Ninguno,5.0,10.0,True,-58.8342465633309,-27.486989689626
4262,Prof crespo mz 31 casa 38,Chica,Par,Fresno,Alta tensión (Con Protección),3.0,3.0,True,-58.83006943781,-27.5035070309719
4263,60 viv casa 44 pedro crespo,Chica,Par,Fresno,Alta tensión (Con Protección),5.0,2.0,True,-58.830235146138,-27.504117119749
4264,Velez sarsfield 151,Mediana,Impar,Naranjo agrio,Preensamblado,2.0,2.0,True,-58.819089307071,-27.4607174241759
4265,Belgica 4580,Grande,Par,Sauce,Alta tensión (Con Protección),10.0,1.0,True,-58.7987465370719,-27.502175747748
4266,Benavidez 155,Mediana,Impar,Fresno,Preensamblado,1.0,1.0,True,-58.784660621906,-27.459897103968
4267,El trebol mza C casa 2 sector 27,Chica,Par,Mango,Alta tensión (Con Protección),5.0,1.0,True,-58.7958576049599,-27.486467500545
4268,Gascon y las heras,Chica,Par,Mango,Preensamblado,10.0,3.0,True,-58.7964431586229,-27.485368296006
4269,515 casa  14 sector 3 mza 145,Chica,Par,Palta,Ninguno,1.0,2.0,True,-58.788825721799,-27.514836348241
4270,Serradori juan raul y esquina meza,Chica,Par,Fresno,Alta tensión (Con Protección),5.0,2.0,True,-58.777142492887,-27.5190068429669
4271,310 viv sector 14 casa 53,Chica,Par,Fresno,Alta tensión (Con Protección),10.0,1.0,True,-58.8069392926559,-27.488425117011
4272,Costanera sur y Jorge romero,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.854694470523,-27.4808662681349
4273,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),5.0,2.0,True,-58.8547937268529,-27.4805138358239
4274,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),5.0,3.0,True,-58.855438128272,-27.480456961798
4276,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,5.0,True,-58.855157557931,-27.4808978337749
4277,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,5.0,True,-58.854692371657,-27.4809504096959
4278,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Ninguno,6.0,5.0,True,-58.8548269780229,-27.481089834214
4333,plaza vera,Chica,Par,Tipa,Alta tensión (Con Protección),1.0,1.0,True,-58.837941777482,-27.467197985129
4334,plaza vera,Chica,Par,Ambaí,Alta tensión (Con Protección),1.0,1.0,True,-58.837898386838,-27.467054706666
4279,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,5.0,True,-58.854923362534,-27.481175899152
4280,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,6.0,True,-58.854893619288,-27.481095065325
4281,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,5.0,True,-58.854741061222,-27.4812178736019
4282,Costanera sur y Jorge romero,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.854767504095,-27.481293954058
4283,Costanera sur y Jorge romero,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.8547865386769,-27.481404903068
4284,Costanera sur y Jorge romero,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.854692377009,-27.481323234139
4285,Costanera sur y Jorge romero,Grande,Par,Palmera,Alta tensión (Con Protección),7.0,5.0,True,-58.8546804637979,-27.481433346424
4286,Costanera sur y Lamadrid,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.8545854980309,-27.4814633730339
4287,Costanera sur y Lamadrid,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.8546833218889,-27.481294397252
4288,Costanera sur y Lamadrid,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.854695088977,-27.4813535275289
4289,Costanera sur y Jorge romero,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.8545103058389,-27.4814864888309
4290,Costanera sur y Lamadrid,Grande,Par,Palmera,Alta tensión (Con Protección),6.0,5.0,True,-58.8545457965499,-27.4814381530269
4291,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Media Tensión (Sin Protección),6.0,5.0,True,-58.8547462952389,-27.481431612952
4292,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,5.0,True,-58.854502609366,-27.4814752778879
4293,Costanera sur y Jorge romero,Plazoleta,Par,Lapacho rosado,Alta tensión (Con Protección),6.0,5.0,True,-58.854412870628,-27.481531719979
